数据统计时间 Wed Jul 27 17:39:04 2022
组别名称 dict_keys(['本科生 创意1组', '本科生 创意2组', '本科生 创意3组', '本科生 创意4组', '本科生 创意5组', '本科生 创意6组'])
平均分 82.30958158995816
8个组平均分 [81.88575, 82.69075000000001, 80.91474999999998, 82.2315, 83.458, 82.68615384615386]
总队数 239 [40, 40, 40, 40, 40, 39]
计算规则：最终成绩 = 专家评审平均分数 * （全部参赛项目平均分数 / 项目所在组平均分数）
+------+-------------------------------------------------------------------------------+-------------------------------------+-----------+----------------+-------------------+---------+
| Star |                                      name                                     |              score_list             | ave_score |     group      |    final_score    | ranking |
|      |                   诊智-基于深度学习的阿尔茨海默智能检测系统                   |  [89.8, 86.47, 82.58, 81.55, 80.88] |   84.26   | 本科生 创意4组 | 84.34000771930312 |  52/239 |
|      |                       奥图智冷—自动化冷库综合服务提供商                       |  [86.88, 84.32, 84.2, 82.88, 81.08] |   83.87   | 本科生 创意1组 | 84.30410184860969 |  53/239 |
|      |                       “健行飞跃”——多功能仿生助行蹬梯拐杖                      |  [88.89, 86.36, 84.25, 84.2, 83.56] |   85.45   | 本科生 创意5组 | 84.27417080282208 |  54/239 |
|      |                         以柔克刚——银纳米线柔性透明电极                        |  [88.32, 86.5, 83.88, 82.5, 82.11]  |   84.66   | 本科生 创意2组 | 84.26975420353372 |  55/239 |
|      |                                    好梦腕带                                   |  [91.68, 87.21, 84.23, 83.5, 80.5]  |   85.42   | 本科生 创意5组 | 84.24458361588135 |  56/239 |
|      |                        “智”引者-便携式飞机助推牵引装备                        | [88.55, 86.11, 84.55, 81.38, 80.16] |   84.15   | 本科生 创意4组 |  84.2299032705834 |  57/239 |
|      |                  和虾——精准绘制对虾服务网，科技助力养殖产业链                 | [86.78, 84.25, 81.86, 80.65, 80.18] |   82.74   | 本科生 创意3组 | 84.16629577120536 |  58/239 |
|      |                          镓检法则—氧化镓紫外线探测器                          |  [86.12, 85.12, 83.75, 82.34, 81.3] |   83.73   | 本科生 创意1组 | 84.16337722408596 |  59/239 |
|      |                   搭桥“嵌纤”-新型碳纤维复合材料桥梁结构加固                   |  [88.5, 85.77, 83.55, 82.87, 79.65] |   84.07   | 本科生 创意4组 | 84.14982730787814 |  60/239 |
|      |                    "多维空间"--用光电技术改变信息存储的格局                   |  [91.77, 85.56, 83.2, 83.12, 82.31] |   85.19   | 本科生 创意5组 | 84.01774851600248 |  61/239 |
|      |                  ARK智慧医疗舱——开启装配式智慧方舱医院新时代                  |  [88.0, 86.87, 86.11, 81.0, 80.01]  |    84.4   | 本科生 创意2组 | 84.01095269050612 |  62/239 |
|      |                   癌泌获——国际领先的癌症早诊外泌体捕获试剂盒                  |  [88.5, 85.98, 84.01, 83.11, 80.0]  |   84.32   | 本科生 创意2组 | 83.93132145572837 |  63/239 |
|      |                       具有“触感反馈”的可交互式智能机械手                      |  [88.39, 87.87, 84.71, 82.3, 82.12] |   85.08   | 本科生 创意5组 | 83.90926216388651 |  64/239 |
|      |            “彩迁”科技——国内首个高效无标记的细胞病理切片虚拟染色平台           |  [86.78, 86.25, 86.23, 83.6, 82.55] |   85.08   | 本科生 创意5组 | 83.90926216388651 |  65/239 |
|      |                     滴“水”不漏——便携式超声膀胱尿量检测装置                    |  [88.34, 83.48, 82.35, 82.3, 80.74] |   83.44   | 本科生 创意1组 | 83.87187621614393 |  66/239 |
|      |               Super香香米——基于天然植物精油的即食米饭保鲜新技术               | [85.78, 83.55, 82.38, 80.75, 79.77] |   82.45   | 本科生 创意3组 | 83.87129666830894 |  67/239 |
|      |                              Doit-笃易智能美缝机                              |  [88.86, 85.57, 84.89, 84.5, 81.34] |   85.03   | 本科生 创意5组 | 83.85995018565197 |  68/239 |
|      |                   Mars-α：面向膜乳化领域全流程解决方案提供商                  |  [91.2, 85.23, 84.52, 83.6, 76.55]  |   84.22   | 本科生 创意6组 | 83.83644224647561 |  69/239 |
|      |                               PROTAC靶向药物开发                              |  [85.12, 85.06, 84.22, 82.05, 80.5] |   83.39   | 本科生 创意1组 | 83.82161742167118 |  70/239 |
|      |            食常鲜——基于超声补水和无菌混冷的多功能真空冷却技术领跑者           |  [88.5, 86.11, 83.69, 83.0, 79.08]  |   84.08   | 本科生 创意2组 | 83.69242775139517 |  71/239 |
|      |                         新“质”能-智能品控助力协同制造                         |  [91.12, 84.56, 83.9, 82.6, 82.12]  |   84.86   | 本科生 创意5组 | 83.69228945965455 |  72/239 |
|      |                               啦啦鸭新媒体工作室                              |  [85.5, 83.78, 83.21, 82.95, 80.45] |   83.18   | 本科生 创意1组 | 83.61053048488559 |  73/239 |
|      |                               华文CC国际交流平台                              |  [90.6, 84.85, 84.33, 82.45, 77.5]  |   83.95   | 本科生 创意6组 | 83.56767189018794 |  74/239 |
|      |                        油霸—油水分离“膜”法迭代的引领者                        | [84.78, 83.25, 83.15, 79.98, 79.52] |   82.14   | 本科生 创意3组 | 83.55595279969553 |  75/239 |
|      |                  一泓清源卫士-热光电协同催化技术助力污水净化                  |  [92.03, 86.0, 84.05, 80.34, 77.2]  |   83.92   | 本科生 创意6组 |  83.5378085172671 |  76/239 |
|      |                  睿霄智能——人工智能全自动网球捡取机器人领航者                 |  [85.56, 85.55, 85.12, 83.56, 83.5] |   84.66   | 本科生 创意5组 |  83.4950415467164 |  77/239 |
|      |                公共安全“守护者”——基于跨镜追踪技术的智能安防系统               |  [89.98, 86.8, 83.31, 80.08, 79.1]  |   83.85   | 本科生 创意6组 |  83.4681273137851 |  78/239 |
|      |                   长效控释—— 新型微流控载药引导骨组织再生膜                   | [84.56, 83.29, 82.36, 80.01, 79.79] |    82.0   | 本科生 创意3组 | 83.41353943967658 |  79/239 |
|      |             ICHU智能急救箱——搭载院外自救互救平台的院外急救体系构建            |  [91.0, 86.08, 84.45, 80.11, 77.0]  |   83.73   | 本科生 创意2组 | 83.34404109924262 |  80/239 |
|      |                       “智农净盐”—盐碱地智能循环改良系统                       |  [86.36, 85.61, 84.12, 83.4, 82.67] |   84.43   | 本科生 创意5组 | 83.26820644683755 |  81/239 |
